Datetime,ret_4h,ret_8h,ret_24h,ret_48h,bar_range,range_ma_5,is_high_vol_bar,last_4h_direction,momentum_consistency_24h,rate_vs_24h_high,rate_vs_24h_low,rate_vs_48h_avg,rsi_4h,is_asian,is_london,is_ny,hour,day_of_week,session_num,Close,session
2024-03-01 12:00:00+00:00,-8.445790367561656e-05,-0.0005550240679204066,-0.00028960263019961463,-0.00019311775117736296,0.0003380443700276045,0.0007448019774092109,0,-1.0,-2.0,-0.0010070386888179073,0.00016905075834228178,-0.00044999360774455877,42.940064201222455,0,0,1,12,4,3,82.8290023803711,newyork
2024-03-01 16:00:00+00:00,-0.00018108861893029182,-0.00026553122824080067,-0.00045858139778376383,-0.0005430691694991996,0.0,0.0006265229292728794,0,-1.0,-2.0,-0.0011879449445029167,0.0,-0.0005857754627854872,43.95282891479497,0,0,1,16,4,3,82.81400299072266,newyork
2024-03-01 20:00:00+00:00,8.448033584285142e-05,-9.662358151474315e-05,-0.0004827471970876296,-0.0008083358553558906,0.00010860839938118085,0.00045262478339208134,0,1.0,-2.0,-0.0011035649666478742,8.448033584285142e-05,-0.0004339918393512221,46.42824704813806,0,0,1,20,4,3,82.82099914550781,newyork
2024-03-04 00:00:00+00:00,0.0006218038132510539,0.000706336679288988,0.0006942596811270185,-0.00021114526702326053,0.0009593764246569592,0.0004997095800127643,1,1.0,0.0,-0.00048244735430125196,0.000899792757410145,0.00020514818271055724,51.80676131140843,0,0,0,0,0,0,82.87249755859375,off
2024-03-04 04:00:00+00:00,-3.010422136673352e-05,0.0005916808729646839,-6.0298683776438544e-05,-0.0006632535803641204,0.0007964509460881609,0.0004404960280307811,1,-1.0,-2.0,-0.0005125370519659667,0.0008696614484828835,0.00023036802466025463,47.406609353356345,1,0,0,4,0,1,82.87000274658203,asian
2024-03-04 08:00:00+00:00,-0.00015687809642050965,-0.00018697759509433975,0.0002535579158331469,-0.0006693347425494878,0.0008870896232152662,0.0005503050786683135,1,-1.0,-2.0,-0.0006693347425494878,0.0007126469212297426,0.00012928035903203572,45.39138588751785,0,1,0,8,0,2,82.85700225830078,london
2024-03-04 12:00:00+00:00,7.237413782923419e-05,-8.451531250830424e-05,0.00041044297352677006,0.0001207214779623822,0.0003258441956505186,0.0006154739177984172,0,1.0,0.0,-0.0005970090472451339,0.0007850726362657046,0.00019160098837467388,40.57651724217899,0,0,1,12,0,3,82.86299896240234,newyork
2024-03-04 16:00:00+00:00,-4.824593346164363e-05,2.4124712609818744e-05,0.0005433642538732464,8.453367935046252e-05,0.0002414254598892592,0.0006420373299000328,0,-1.0,0.0,-0.0006452261774481105,0.0007367888262417299,0.000136299963181985,41.65357329905252,0,0,1,16,0,3,82.85900115966797,newyork
2024-03-04 20:00:00+00:00,0.0003258599170663512,0.0002775982621887607,0.0007848545909479032,0.0003017285075064269,0.0003739863111621337,0.0005249593072010677,0,1.0,0.0,-0.00031957651373037965,0.0010628888332540054,0.0004370452280113568,55.73040852010809,0,0,1,20,0,3,82.88600158691406,newyork
2024-03-05 00:00:00+00:00,0.00013273154336590487,0.0004586347123221035,0.00029570262700295835,0.0009901676025414474,0.0007600219263288603,0.0005176735032492076,0,1.0,0.0,-0.00033765302260180263,0.0007605999990052403,0.0004873152697755234,57.55178329108738,0,0,0,0,1,0,82.89700317382812,off
2024-03-05 04:00:00+00:00,0.0001869223216728333,0.00031967867552706863,0.0005127998809051348,0.0004524702759709509,0.000802023868031555,0.0005006603522124654,1,1.0,2.0,-0.00018087353453111188,0.0008872824355192765,0.0006365904551299817,58.45695098727072,1,0,0,4,1,1,82.9124984741211,asian
2024-03-05 08:00:00+00:00,-0.0006090633297958226,-0.00042225485565472454,6.0311781524324815e-05,0.00031388498988715874,0.0010740374083592428,0.0006502989947542103,1,-1.0,2.0,-0.0007898267008897841,0.00037423464042207755,9.897911330547515e-07,57.605313842658894,0,1,0,8,1,2,82.86199951171875,london
2024-03-05 12:00:00+00:00,-0.0002533862792802877,-0.0008622952807851858,-0.0002654447064313059,0.00014488931718070752,0.0006518614244654884,0.0007323861876694561,0,-1.0,0.0,-0.0010430128489210544,0.00030189245203460224,-0.00026446286064607527,43.70372463686204,0,0,1,12,1,3,82.84100341796875,newyork
2024-03-05 16:00:00+00:00,-1.2156782711159053e-05,-0.0002655399816294812,-0.0002293633945782414,0.00031387623142520304,0.00012074042337799839,0.000681737010112629,0,-1.0,0.0,-0.0010551569519515747,0.00028973199928250537,-0.0003027494265243069,50.861672038413474,0,0,1,16,1,3,82.83999633789062,newyork
2024-03-05 20:00:00+00:00,0.00030180500946586086,0.0002896445577766915,-0.0002534049506840441,0.0005312507542249989,0.0006757950558502261,0.0006648916360169022,0,1.0,0.0,-0.0007536703941396494,0.0005916244513171076,-4.528112867763223e-05,57.19953610449857,0,0,1,20,1,3,82.86499786376953,newyork
2024-03-06 00:00:00+00:00,0.00030171395068401274,0.0006036100189317217,-8.44877849806025e-05,0.00021118985876245056,0.0008745868906954153,0.0006794042405496742,0,1.0,0.0,-0.00045218383632761316,0.0008935169033517099,0.00023881500619959972,64.61542976200957,0,0,0,0,2,0,82.88999938964844,off
2024-03-06 04:00:00+00:00,-0.00021712802306361745,8.452041706674684e-05,-0.0004884284868645894,2.4120927970772144e-05,0.0009351697570630036,0.0006516307102904263,0,-1.0,-2.0,-0.000578829257790181,0.0006761948727294076,1.962501792363014e-05,59.410456375461024,1,0,0,4,2,1,82.87200164794922,asian
2024-03-06 08:00:00+00:00,-0.000856732600829746,-0.0010736746032373734,-0.0007361276536503869,-0.0006758602692962246,0.0014251499577117364,0.000806288416939676,1,-1.0,-2.0,-0.0012845486438942677,0.00022957674747914325,-0.0007808557680201167,37.69402495075509,0,1,0,8,2,2,82.8010025024414,london
2024-03-06 12:00:00+00:00,-0.00042274442399825585,-0.001279114845898155,-0.0009054040214637737,-0.0011706083931903866,0.0006766033956456792,0.0009174610113932121,0,-1.0,-2.0,-0.0017067500321160667,0.00014502063847432467,-0.0011058304510759287,33.90022675736961,0,0,1,12,2,3,82.76599884033203,newyork
2024-03-06 16:00:00+00:00,-4.8302476746364675e-05,-0.0004710264811419451,-0.0009415174280650307,-0.0011706648730099856,0.00014500661471687158,0.0008113033231665413,0,-1.0,-2.0,-0.0017549700686086966,9.671115687193144e-05,-0.001056625568748637,34.87219360482068,0,0,1,16,2,3,82.76200103759766,newyork
2024-03-06 20:00:00+00:00,0.0003866228494104895,0.0003383016978228959,-0.0008568050122265136,-0.0011099928442787066,0.0004226880360487377,0.0007209235522372057,0,1.0,-2.0,-0.001369025730726836,0.00048337139702536724,-0.0005779246062228571,39.85279597881698,0,0,1,20,2,3,82.79399871826172,newyork
2024-03-07 00:00:00+00:00,-0.0008031717728800292,-0.00041685944802904995,-0.0019604110908146843,-0.0020447332450046485,0.0015412340514968793,0.0008421364111239808,1,-1.0,-4.0,-0.0021710979407836284,0.00039302522308570786,-0.0012103307491789783,33.66441731746151,0,0,0,0,3,0,82.72750091552734,off
2024-03-07 04:00:00+00:00,0.0006950862282271153,-0.00010864381829112091,-0.001049787432544691,-0.0015377031733221358,0.0011898666236099178,0.0007950797443036171,0,1.0,-2.0,-0.0013871877159571389,0.0010883846377327533,-0.0003878625127461399,38.33738591112521,1,0,0,4,3,1,82.78500366210938,asian
2024-03-07 08:00:00+00:00,-6.0456394166852334e-05,0.0006345878116533754,-0.000253665082665,-0.0009896060064333856,0.0003020237526889054,0.0007201638157122624,0,-1.0,-2.0,-0.0005131861008459415,0.0010278624437551898,-0.00036581379034694717,36.29931389365352,0,1,0,8,3,2,82.77999877929688,london
2024-03-07 12:00:00+00:00,-0.0016429281096833614,-0.001703285178340841,-0.0014740551634564447,-0.002378124569447304,0.0004477344360586298,0.000780709379980614,0,-1.0,-2.0,-0.002155271082658672,4.837612250607748e-05,-0.001810249232655825,25.47970402575143,0,0,1,12,3,3,82.64399719238281,newyork
2024-03-07 16:00:00+00:00,0.00026624043579248635,-0.001377125087786868,-0.0011599607329830786,-0.00210038603780216,0.00025407934400460425,0.0007469876415717874,0,1.0,0.0,-0.0018896044671785628,0.000314629437978331,-0.0013696009420041122,31.118069030399255,0,0,1,16,3,3,82.66600036621094,newyork
2024-03-07 20:00:00+00:00,0.0002661695706898115,0.0005324808715847507,-0.0012802277926368122,-0.0021359358992737443,0.0003386208002486049,0.0005064649913221324,0,1.0,0.0,-0.0016239378516985647,0.0005808827534508065,-0.000925782105202555,35.289025821596255,0,0,1,20,3,3,82.68800354003906,newyork
2024-03-08 00:00:00+00:00,1.2087009491068557e-05,0.0002782597973751688,-0.0004653582469993367,-0.0024248570443454742,0.0009553235390372933,0.0004595563744076075,1,1.0,2.0,-0.0013103972804625608,0.0005929767840773259,-0.0007114727487436134,35.48174122272921,0,0,0,0,4,0,82.68900299072266,off
2024-03-08 04:00:00+00:00,4.834745358861525e-05,6.043504745578687e-05,-0.0011113470385030189,-0.0021599677928935135,0.0004111180112590609,0.00048137522612163864,0,1.0,2.0,-0.001231926779926451,0.0006413529065834034,-0.0004829794377434471,32.76610708497691,1,0,0,4,4,1,82.69300079345703,asian
2024-03-08 12:00:00+00:00,4.834511622520132e-05,9.669490717700846e-05,-0.001002659873513112,-0.0012560706163785573,0.00035066966281188357,0.0004619622714722894,0,1.0,4.0,-0.00033846936773829217,0.0006897290290894809,-0.00032993359572408565,29.811820663016945,0,0,1,12,4,3,82.6969985961914,newyork
2024-03-08 16:00:00+00:00,0.00022981271509192602,0.0002781689416395672,0.0008712819809322259,-0.0006040575002269621,0.0004110959188145975,0.000493365586434288,0,1.0,6.0,-0.000169224445748406,0.000859178144915651,-4.98357097117319e-05,33.716652066576415,0,0,1,16,4,3,82.71600341796875,newyork
2024-03-08 20:00:00+00:00,-7.258974379786842e-05,0.00015720628924786872,0.0005322468495729815,-0.000628331268855864,7.259501345129331e-05,0.0004401604290748258,0,-1.0,4.0,-0.00024180190558709125,0.0007743309832923817,-7.003805944405528e-05,39.009692993771424,0,0,1,20,4,3,82.70999908447266,newyork
2024-03-11 00:00:00+00:00,-0.0006649777026307424,-0.000737519175867507,-0.0003991481149524523,-0.0016788649070791362,0.0018753422174174867,0.0006241641647508643,1,-1.0,2.0,-0.0015703917021386848,0.0003025720284393074,-0.0005950148257098942,37.212368379418855,0,0,0,0,0,0,82.65499877929688,off
2024-03-11 04:00:00+00:00,0.0008167065974165055,0.00015118580310891083,0.00040514058913587725,-6.040619337788211e-05,0.00114843260899319,0.0007716270842976902,0,1.0,2.0,-0.0007549676539859718,0.0011195257384275514,0.00022624222548928152,46.03057766327767,1,0,0,4,0,1,82.72250366210938,asian
2024-03-11 08:00:00+00:00,0.00042305335507974995,0.001240105462962271,0.0007799801766570358,-0.0003322336905052792,0.0007854568062828431,0.0008585845129918821,0,1.0,2.0,-0.0003322336905052792,0.0015430527126270022,0.0006771233857585379,46.35388086092311,0,1,0,8,0,2,82.75749969482422,london
2024-03-11 12:00:00+00:00,-0.0006102040611251081,-0.00018740885492085635,0.0001209492049318861,-0.0008818319394957586,0.0005319829986830953,0.0008827619289655817,0,-1.0,0.0,-0.0009422350212832109,0.0009319070744702174,0.00014007219034217755,47.88448517486262,0,0,1,12,0,3,82.70700073242188,newyork
2024-03-11 16:00:00+00:00,-0.00012093457799089435,-0.0007310648443453749,-0.00022975991334239776,0.000641321881917456,0.0005441330363758194,0.000977069533550487,0,-1.0,-2.0,-0.001063055650479483,0.0008108597966904885,-3.4287754769546375e-05,39.9312162846319,0,0,1,16,0,3,82.6969985961914,newyork
2024-03-11 20:00:00+00:00,0.00027815549417997687,0.00015718727757163542,0.00012093019394487925,0.000653241408232752,0.0,0.0006020010900669896,0,1.0,0.0,-0.0007851958510693979,0.0010892408359777228,0.00018943338109522756,43.40710932260228,0,0,1,20,0,3,82.72000122070312,newyork
2024-03-12 00:00:00+00:00,-2.416466800880812e-05,0.0002539841046358404,0.0007622471837098743,0.00036279481923084944,0.0006951660457180742,0.0005113477774119664,0,-1.0,0.0,-0.0005678374996566093,0.000822756106492406,0.00013503312201201823,61.526761098963775,0,0,0,0,1,0,82.71800231933594,off
2024-03-12 04:00:00+00:00,-0.0001209184935566654,-0.0001450802396102402,-0.00017532688641952454,0.00022974267067832344,0.000664993773927761,0.0004872551709409499,0,-1.0,-2.0,-0.0006886873311582331,0.000290286823866337,-5.042697968860033e-06,56.79579290422932,1,0,0,4,1,1,82.70800018310547,asian
2024-03-12 08:00:00+00:00,0.00032645484338056363,0.00020549687539594963,-0.00027186761992115116,0.000507900505381853,0.0008823115529882125,0.0005573208818019734,1,1.0,-2.0,-0.00048324874406480145,0.0006168364327865383,0.00027908153633782184,57.483356820059285,0,1,0,8,1,2,82.73500061035156,london
2024-03-12 12:00:00+00:00,0.00014505393737995753,0.0004715561343207053,0.0004836460659087827,0.0006046537674477825,0.0009184187633663307,0.0006321780272000756,0,1.0,0.0,-0.0003986123681353204,0.0006288403569369994,0.0003737783995469979,58.92253521126761,0,0,1,12,1,3,82.74700164794922,newyork
2024-03-12 16:00:00+00:00,0.00025373842353015874,0.00039882916666744705,0.000858545614871753,0.0006285884421632915,0.0004832896363178658,0.0007288359544636488,0,1.0,2.0,-0.00022956286843178741,0.0008827383414280465,0.0005751992157037034,60.964129561880966,0,0,1,16,1,3,82.76799774169922,newyork
2024-03-12 20:00:00+00:00,0.0005679091072581244,0.0008217916311499263,0.001148467351320015,0.0012695364296444467,0.0010022360762978124,0.0007902499605795966,0,1.0,2.0,-0.00018108643386283152,0.0014511487638295684,0.0010375438524952152,65.32448231447538,0,0,1,20,1,3,82.81500244140625,newyork
2024-03-13 00:00:00+00:00,0.00018111923209862546,0.0007491311986183025,0.0013539919797189715,0.002117271240002161,0.0012736842357351141,0.000911988052941067,0,1.0,4.0,-0.00015085189879993077,0.001632530826878087,0.001042386162469544,64.9599519423308,0,0,0,0,2,0,82.83000183105469,off
2024-03-13 04:00:00+00:00,0.0006035907431858334,0.0007848192971762202,0.0020795699319500205,0.0019038784410092546,0.0012367388866330665,0.000982873519670038,0,1.0,6.0,-0.0003317428083128293,0.002152230501395902,0.0014877543025864082,69.99964097224715,1,0,0,4,2,1,82.87999725341797,asian
2024-03-13 08:00:00+00:00,-0.001182427316620882,-0.0005795502756179571,0.0005680433911379179,0.0002960213386120625,0.0014797608420406912,0.00109514193540491,0,-1.0,4.0,-0.001513777863175081,0.0009430656080493538,0.0002788923137568844,63.56819145120798,0,1,0,8,2,2,82.78199768066406,london
2024-03-13 12:00:00+00:00,0.00024165003287435205,-0.0009410630173464218,0.0006646803398362433,0.0011486478757762875,0.000603794850172634,0.0011192429781758638,0,1.0,4.0,-0.0012724936347711102,0.0007856514230617506,0.0004249084848981788,59.45279047826403,0,0,1,12,2,3,82.802001953125,newyork
2024-03-13 16:00:00+00:00,-4.837361457965539e-05,0.00019326472880920598,0.0003624441827201341,0.0012213009724555413,0.00010873071722927595,0.0009405419063621563,0,-1.0,2.0,-0.0013208056942342061,0.0007372398036831207,0.00027479716436840107,55.198417362008854,0,0,1,16,2,3,82.7979965209961,newyork
2024-03-13 20:00:00+00:00,8.4588812217401e-05,3.6211105771011276e-05,-0.00012077686331701809,0.0010275517797184719,0.00030193256188350634,0.0007461915715918347,0,1.0,2.0,-0.0012363286074016377,0.0008218909781396722,0.00027381362941203413,64.16113597777435,0,0,1,20,2,3,82.80500030517578,newyork
2024-03-14 00:00:00+00:00,0.0003320613222546065,0.0004166782231447286,3.0119666263095368e-05,0.0013841524277684591,0.0009719056452041495,0.0006932249233060513,0,1.0,2.0,-0.0009046778220592744,0.0009122232008735853,0.0004906529247088454,68.63745120261932,0,0,0,0,3,0,82.8324966430664,off
2024-03-14 04:00:00+00:00,-0.0002111997388601905,0.00012079145212973152,-0.0007842038388706785,0.0012937352863555684,0.001304132171713561,0.0006580991892406253,1,-1.0,0.0,-0.0009047767980989718,0.0007008308007117048,0.0001716290223325867,63.26826357514278,1,0,0,4,3,1,82.81500244140625,asian
2024-03-14 08:00:00+00:00,-0.00010870838956078543,-0.00031988516923753263,0.00028994317445563134,0.0008581512658976109,0.0009177644029399419,0.000720893099794087,0,-1.0,0.0,-0.0010133868308310756,0.0005920462249631164,-8.553197471616869e-06,62.054261945570836,0,1,0,8,3,2,82.80599975585938,london
2024-03-14 12:00:00+00:00,0.001086925676285766,0.0009780991287851037,0.001135259629021279,0.0018006945536135355,0.0012304257250920242,0.0009452321013666366,0,1.0,0.0,-0.00014465924419959642,0.0014739126403287006,0.000928274304903498,71.12364559045398,0,0,1,12,3,3,82.89600372314453,newyork
2024-03-14 16:00:00+00:00,-1.2148716860838071e-05,0.0010747637546726363,0.0011715274058077263,0.0015343962018208313,0.00012066031287191517,0.0009089776515643184,0,-1.0,0.0,-0.00015680620363622833,0.00146174601732052,0.0007882261714944327,69.09196846379345,0,0,1,16,3,3,82.8949966430664,newyork
2024-03-14 20:00:00+00:00,0.0005549822170995977,0.0005428267579170587,0.0016424320561903016,0.0015214568250812022,0.0005546743826809868,0.0008255313990596858,0,1.0,0.0,0.0,0.0020175394774657462,0.0012167260424524873,71.41197076358247,0,0,1,20,3,3,82.94100189208984,newyork
2024-03-15 00:00:00+00:00,-0.00022306556849116532,0.00033179285118478674,0.0010865779848818757,0.0011167303785111216,0.0006030094532818564,0.000685306855373345,0,-1.0,-2.0,-0.00039179338178207956,0.0017940238653839646,0.0009002558965740537,67.14704238708913,0,0,0,0,4,0,82.92250061035156,off
2024-03-15 04:00:00+00:00,-0.0007235377388783437,-0.0009464419110123412,0.0005735749435638038,-0.00021107869497949405,0.0013033845829749395,0.0007624308913803445,1,-1.0,-2.0,-0.0011150476433627876,0.0010691880825346445,0.00019366689901167966,55.12394245646378,1,0,0,4,4,1,82.86250305175781,asian
2024-03-15 08:00:00+00:00,-0.000609522883533109,-0.0013326196096024034,7.241871505980768e-05,0.00036238288682755027,0.001086754839126933,0.0007336967141873262,0,-1.0,-2.0,-0.001723890879841039,0.00014484791981983491,-0.0004461356438988373,48.19593933463797,0,1,0,8,4,2,82.81199645996094,london
2024-03-15 12:00:00+00:00,0.0003139759657293517,-0.0002957382933396202,-0.0006997476840358008,0.00043471754968926746,0.0009415401471134606,0.0008978726810356353,0,1.0,-2.0,-0.0014104561744153754,0.000603896955439609,-0.00016849958372366913,45.57923646467405,0,0,1,12,4,3,82.83799743652344,newyork
2024-03-15 16:00:00+00:00,-0.0002172643262291496,9.664342372373014e-05,-0.0009047222544095179,0.0002657452444823072,0.00032601337050935925,0.0008521404786013098,0,-1.0,-2.0,-0.0016274140588341535,0.00038650142394525133,-0.0004078492886148144,54.81005079475443,0,0,1,16,4,3,82.81999969482422,newyork
2024-03-15 20:00:00+00:00,0.0005191894196638902,0.0003018122920952493,-0.0009404628339187981,0.0007004245759654193,0.0002775982621888425,0.000787058240382707,0,1.0,-2.0,-0.0011090695753309676,0.0009058915110593535,5.279095821020263e-05,57.29590626197733,0,0,1,20,4,3,82.86299896240234,newyork
2024-03-18 00:00:00+00:00,-0.000126691611533003,0.0003924320311867735,-0.0008441580307996244,0.0002415027105502343,0.0009353898650259498,0.000713459296792909,0,-1.0,-2.0,-0.0009345157284847971,0.0007790851306710422,-9.402432954330742e-05,56.419611085151494,0,0,0,0,0,0,82.85250091552734,off
2024-03-18 04:00:00+00:00,0.0004827967180873749,0.0003560439402601201,0.0003620308123946092,0.0009358134077610547,0.0009711100512237312,0.0006903303392122686,0,1.0,0.0,-0.00018091715981771728,0.0012622579885024354,0.00031076094632886964,59.562759517734754,1,0,0,4,0,1,82.89250183105469,asian
2024-03-18 08:00:00+00:00,-0.00039208878951879633,9.051862938780353e-05,0.0005796762841461245,0.0006521369786174347,0.0007542843294668282,0.0006528791756829422,0,-1.0,0.0,-0.0006331718948973108,0.0008696742817768666,-0.00013574722494968938,52.97329396433696,0,1,0,8,0,2,82.86000061035156,london
