date,usdinr,oil,dxy,vix,us10y
2020-03-08,73.8551025390625,45.27000045776367,95.94999694824219,41.939998626708984,0.7059999704360962
2020-03-09,73.99530029296875,34.36000061035156,94.9000015258789,54.459999084472656,0.49900001287460327
2020-03-10,74.40599822998047,37.220001220703125,96.41000366210938,47.29999923706055,0.7480000257492065
2020-03-11,74.20500183105469,35.790000915527344,96.51000213623047,53.900001525878906,0.8199999928474426
2020-03-12,74.76000213623047,33.220001220703125,97.47000122070312,75.47000122070312,0.8489999771118164
2020-03-13,75.30000305175781,33.849998474121094,98.75,57.83000183105469,0.9509999752044678
2020-03-14,75.30000305175781,33.849998474121094,98.75,57.83000183105469,0.9509999752044678
2020-03-15,75.30000305175781,33.849998474121094,98.75,57.83000183105469,0.9509999752044678
2020-03-16,73.90399932861328,30.049999237060547,98.08999633789062,82.69000244140625,0.7279999852180481
2020-03-17,75.15499877929688,28.729999542236328,99.58000183105469,75.91000366210938,0.996999979019165
2020-03-18,74.01239776611328,24.8799991607666,101.16000366210938,76.44999694824219,1.2660000324249268
2020-03-19,74.98200225830078,28.469999313354492,102.76000213623047,72.0,1.11899995803833
2020-03-20,75.15969848632812,26.979999542236328,102.81999969482422,66.04000091552734,0.9380000233650208
2020-03-21,75.15969848632812,26.979999542236328,102.81999969482422,66.04000091552734,0.9380000233650208
2020-03-22,75.15969848632812,26.979999542236328,102.81999969482422,66.04000091552734,0.9380000233650208
2020-03-23,75.62210083007812,27.030000686645508,102.48999786376953,61.59000015258789,0.7639999985694885
2020-03-24,76.50599670410156,27.149999618530273,101.73999786376953,61.66999816894531,0.8159999847412109
2020-03-25,77.26000213623047,27.389999389648438,101.05000305175781,63.95000076293945,0.8579999804496765
2020-03-26,75.84549713134766,26.34000015258789,99.41999816894531,61.0,0.8109999895095825
2020-03-27,74.72560119628906,24.93000030517578,98.37000274658203,65.54000091552734,0.7490000128746033
2020-03-28,74.72560119628906,24.93000030517578,98.37000274658203,65.54000091552734,0.7490000128746033
2020-03-29,74.72560119628906,24.93000030517578,98.37000274658203,65.54000091552734,0.7490000128746033
2020-03-30,75.46499633789062,22.760000228881836,99.18000030517578,57.08000183105469,0.6700000166893005
2020-03-31,75.4000015258789,22.739999771118164,99.05000305175781,53.540000915527344,0.6980000138282776
2020-04-01,75.32499694824219,24.739999771118164,99.66999816894531,57.060001373291016,0.6349999904632568
2020-04-02,77.56999969482422,29.940000534057617,100.18000030517578,50.90999984741211,0.6269999742507935
2020-04-03,77.13999938964844,34.11000061035156,100.58000183105469,46.79999923706055,0.5870000123977661
2020-04-04,77.13999938964844,34.11000061035156,100.58000183105469,46.79999923706055,0.5870000123977661
2020-04-05,77.13999938964844,34.11000061035156,100.58000183105469,46.79999923706055,0.5870000123977661
2020-04-06,76.2300033569336,33.04999923706055,100.69000244140625,45.2400016784668,0.6759999990463257
2020-04-07,75.96489715576172,31.8700008392334,99.9800033569336,46.70000076293945,0.7360000014305115
2020-04-08,76.66000366210938,32.84000015258789,100.12000274658203,43.349998474121094,0.7639999985694885
2020-04-09,75.95899963378906,31.479999542236328,99.5199966430664,41.66999816894531,0.7289999723434448
2020-04-10,76.6500015258789,31.479999542236328,99.5199966430664,41.66999816894531,0.7289999723434448
2020-04-11,76.6500015258789,31.479999542236328,99.5199966430664,41.66999816894531,0.7289999723434448
2020-04-12,76.6500015258789,31.479999542236328,99.5199966430664,41.66999816894531,0.7289999723434448
2020-04-13,76.16649627685547,31.739999771118164,99.3499984741211,41.16999816894531,0.7490000128746033
2020-04-14,76.91000366210938,29.600000381469727,98.88999938964844,37.7599983215332,0.7519999742507935
2020-04-15,75.93099975585938,27.690000534057617,99.45999908447266,40.84000015258789,0.6380000114440918
2020-04-16,77.2125015258789,27.81999969482422,100.02999877929688,40.11000061035156,0.609000027179718
2020-04-17,77.56999969482422,28.079999923706055,99.77999877929688,38.150001525878906,0.6539999842643738
2020-04-18,77.56999969482422,28.079999923706055,99.77999877929688,38.150001525878906,0.6539999842643738
2020-04-19,77.56999969482422,28.079999923706055,99.77999877929688,38.150001525878906,0.6539999842643738
2020-04-20,76.55999755859375,25.56999969482422,99.95999908447266,43.83000183105469,0.6259999871253967
2020-04-21,77.20999908447266,19.329999923706055,100.26000213623047,45.40999984741211,0.5709999799728394
2020-04-22,76.96939849853516,20.3700008392334,100.38999938964844,41.97999954223633,0.6190000176429749
2020-04-23,76.4000015258789,21.329999923706055,100.43000030517578,41.380001068115234,0.6129999756813049
2020-04-24,76.42250061035156,21.440000534057617,100.37999725341797,35.93000030517578,0.5960000157356262
2020-04-25,76.42250061035156,21.440000534057617,100.37999725341797,35.93000030517578,0.5960000157356262
2020-04-26,76.42250061035156,21.440000534057617,100.37999725341797,35.93000030517578,0.5960000157356262
2020-04-27,76.27149963378906,19.989999771118164,100.04000091552734,33.290000915527344,0.656000018119812
2020-04-28,76.1863021850586,20.459999084472656,99.87000274658203,33.56999969482422,0.6100000143051147
2020-04-29,76.46499633789062,22.540000915527344,99.56999969482422,31.229999542236328,0.6269999742507935
2020-04-30,75.25849914550781,25.270000457763672,99.0199966430664,34.150001525878906,0.621999979019165
2020-05-01,75.72000122070312,26.440000534057617,98.80000305175781,37.189998626708984,0.6420000195503235
2020-05-02,75.72000122070312,26.440000534057617,98.80000305175781,37.189998626708984,0.6420000195503235
2020-05-03,75.72000122070312,26.440000534057617,98.80000305175781,37.189998626708984,0.6420000195503235
2020-05-04,75.60050201416016,27.200000762939453,99.4800033569336,35.970001220703125,0.6370000243186951
2020-05-05,75.8499984741211,30.969999313354492,99.70999908447266,33.61000061035156,0.6570000052452087
2020-05-06,76.16999816894531,29.719999313354492,100.08999633789062,34.119998931884766,0.7110000252723694
2020-05-07,76.15129852294922,29.459999084472656,99.88999938964844,31.440000534057617,0.6309999823570251
2020-05-08,76.08000183105469,30.969999313354492,99.7300033569336,27.979999542236328,0.6819999814033508
2020-05-09,76.08000183105469,30.969999313354492,99.7300033569336,27.979999542236328,0.6819999814033508
2020-05-10,76.08000183105469,30.969999313354492,99.7300033569336,27.979999542236328,0.6819999814033508
2020-05-11,75.5250015258789,29.6299991607666,100.23999786376953,27.56999969482422,0.7260000109672546
2020-05-12,76.30999755859375,29.979999542236328,99.93000030517578,33.040000915527344,0.6779999732971191
2020-05-13,75.68000030517578,29.190000534057617,100.23999786376953,35.279998779296875,0.6489999890327454
2020-05-14,75.42620086669922,31.1299991607666,100.47000122070312,32.61000061035156,0.6190000176429749
2020-05-15,75.48500061035156,32.5,100.4000015258789,31.889999389648438,0.6399999856948853
2020-05-16,75.48500061035156,32.5,100.4000015258789,31.889999389648438,0.6399999856948853
2020-05-17,75.48500061035156,32.5,100.4000015258789,31.889999389648438,0.6399999856948853
2020-05-18,75.81999969482422,34.810001373291016,99.66999816894531,29.299999237060547,0.7440000176429749
2020-05-19,75.60009765625,34.650001525878906,99.37000274658203,30.530000686645508,0.7110000252723694
2020-05-20,76.0,35.75,99.12000274658203,27.989999771118164,0.6800000071525574
2020-05-21,75.77999877929688,36.060001373291016,99.37000274658203,29.530000686645508,0.6769999861717224
2020-05-22,75.625,35.130001068115234,99.86000061035156,28.15999984741211,0.6570000052452087
2020-05-23,75.625,35.130001068115234,99.86000061035156,28.15999984741211,0.6570000052452087
2020-05-24,75.625,35.130001068115234,99.86000061035156,28.15999984741211,0.6570000052452087
2020-05-25,75.98500061035156,35.130001068115234,99.86000061035156,28.15999984741211,0.6570000052452087
2020-05-26,76.11000061035156,36.16999816894531,98.91000366210938,28.010000228881836,0.6980000138282776
2020-05-27,75.81999969482422,34.7400016784668,99.05999755859375,27.6200008392334,0.6800000071525574
2020-05-28,76.12999725341797,35.290000915527344,98.37999725341797,28.59000015258789,0.7049999833106995
2020-05-29,75.95999908447266,35.33000183105469,98.33999633789062,27.510000228881836,0.6480000019073486
2020-05-30,75.95999908447266,35.33000183105469,98.33999633789062,27.510000228881836,0.6480000019073486
2020-05-31,75.95999908447266,35.33000183105469,98.33999633789062,27.510000228881836,0.6480000019073486
2020-06-01,75.51319885253906,38.31999969482422,97.83000183105469,28.229999542236328,0.6620000004768372
2020-06-02,75.7300033569336,39.56999969482422,97.66999816894531,26.84000015258789,0.6800000071525574
2020-06-03,75.06580352783203,39.790000915527344,97.27999877929688,25.65999984741211,0.7609999775886536
2020-06-04,75.54499816894531,39.9900016784668,96.68000030517578,25.809999465942383,0.8199999928474426
2020-06-05,75.49089813232422,42.29999923706055,96.94000244140625,24.520000457763672,0.9039999842643738
2020-06-06,75.49089813232422,42.29999923706055,96.94000244140625,24.520000457763672,0.9039999842643738
2020-06-07,75.49089813232422,42.29999923706055,96.94000244140625,24.520000457763672,0.9039999842643738
2020-06-08,75.5177001953125,40.79999923706055,96.62000274658203,25.809999465942383,0.8840000033378601
2020-06-09,75.625,41.18000030517578,96.31999969482422,27.56999969482422,0.8289999961853027
2020-06-10,75.50980377197266,41.72999954223633,95.95999908447266,27.56999969482422,0.7480000257492065
2020-06-11,75.875,38.54999923706055,96.7300033569336,40.790000915527344,0.652999997138977
2020-06-12,76.38999938964844,38.72999954223633,97.31999969482422,36.09000015258789,0.6990000009536743
2020-06-13,76.38999938964844,38.72999954223633,97.31999969482422,36.09000015258789,0.6990000009536743
2020-06-14,76.38999938964844,38.72999954223633,97.31999969482422,36.09000015258789,0.6990000009536743
2020-06-15,75.95680236816406,39.720001220703125,96.68000030517578,34.400001525878906,0.7020000219345093
2020-06-16,75.97799682617188,40.959999084472656,96.95999908447266,33.66999816894531,0.7559999823570251
2020-06-17,76.65499877929688,40.709999084472656,97.16000366210938,33.470001220703125,0.7329999804496765
2020-06-18,76.55000305175781,41.5099983215332,97.41999816894531,32.939998626708984,0.6940000057220459
2020-06-19,76.40039825439453,42.189998626708984,97.62000274658203,35.119998931884766,0.6970000267028809
2020-06-20,76.40039825439453,42.189998626708984,97.62000274658203,35.119998931884766,0.6970000267028809
2020-06-21,76.40039825439453,42.189998626708984,97.62000274658203,35.119998931884766,0.6970000267028809
2020-06-22,76.2520980834961,43.08000183105469,97.04000091552734,31.770000457763672,0.7039999961853027
2020-06-23,75.78980255126953,42.630001068115234,96.69000244140625,31.3700008392334,0.7089999914169312
2020-06-24,75.60780334472656,40.310001373291016,97.1500015258789,33.84000015258789,0.6840000152587891
2020-06-25,75.97000122070312,41.04999923706055,97.43000030517578,32.220001220703125,0.6740000247955322
2020-06-26,75.53980255126953,41.02000045776367,97.5,34.72999954223633,0.6359999775886536
2020-06-27,75.53980255126953,41.02000045776367,97.5,34.72999954223633,0.6359999775886536
2020-06-28,75.53980255126953,41.02000045776367,97.5,34.72999954223633,0.6359999775886536
2020-06-29,75.61979675292969,41.709999084472656,97.54000091552734,31.780000686645508,0.6359999775886536
2020-06-30,75.69999694824219,41.150001525878906,97.38999938964844,30.43000030517578,0.652999997138977
2020-07-01,75.75,42.029998779296875,97.19999694824219,28.6200008392334,0.6819999814033508
2020-07-02,75.45490264892578,43.13999938964844,97.31999969482422,27.68000030517578,0.6690000295639038
2020-07-03,74.72100067138672,43.13999938964844,97.31999969482422,27.68000030517578,0.6690000295639038
2020-07-04,74.72100067138672,43.13999938964844,97.31999969482422,27.68000030517578,0.6690000295639038
2020-07-05,74.72100067138672,43.13999938964844,97.31999969482422,27.68000030517578,0.6690000295639038
2020-07-06,74.6792984008789,43.099998474121094,96.79000091552734,27.940000534057617,0.6840000152587891
2020-07-07,74.60759735107422,43.08000183105469,96.87999725341797,29.43000030517578,0.6499999761581421
2020-07-08,75.125,43.290000915527344,96.43000030517578,28.079999923706055,0.652999997138977
2020-07-09,74.93990325927734,42.349998474121094,96.69999694824219,29.260000228881836,0.6050000190734863
2020-07-10,75.33999633789062,43.2400016784668,96.6500015258789,27.290000915527344,0.6330000162124634
2020-07-11,75.33999633789062,43.2400016784668,96.6500015258789,27.290000915527344,0.6330000162124634
2020-07-12,75.33999633789062,43.2400016784668,96.6500015258789,27.290000915527344,0.6330000162124634
2020-07-13,75.15850067138672,42.720001220703125,96.45999908447266,32.189998626708984,0.6399999856948853
2020-07-14,75.44999694824219,42.900001525878906,96.26000213623047,29.520000457763672,0.6150000095367432
2020-07-15,75.57499694824219,43.790000915527344,96.08000183105469,27.760000228881836,0.6299999952316284
2020-07-16,75.1249008178711,43.369998931884766,96.3499984741211,28.0,0.6119999885559082
2020-07-17,75.17449951171875,43.13999938964844,95.94000244140625,25.68000030517578,0.628000020980835
2020-07-18,75.17449951171875,43.13999938964844,95.94000244140625,25.68000030517578,0.628000020980835
2020-07-19,75.17449951171875,43.13999938964844,95.94000244140625,25.68000030517578,0.628000020980835
2020-07-20,74.89730072021484,43.279998779296875,95.83000183105469,24.459999084472656,0.6200000047683716
2020-07-21,74.98999786376953,44.31999969482422,95.12000274658203,24.84000015258789,0.6069999933242798
2020-07-22,74.7699966430664,44.290000915527344,94.97000122070312,24.31999969482422,0.5950000286102295
2020-07-23,74.81999969482422,43.310001373291016,94.69000244140625,26.079999923706055,0.5820000171661377
